업종명,인허가일자,업소명,소재지도로명주소,소재지지번주소,영업장면적,건물내부면적,건물외부면적,업소소재지전화,업태명
휴게음식점,2020-11-05,컴포즈커피 신방화역점,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 1층 104호 (마곡동)",서울특별시 강서구 마곡동 739-3 에스비타운 104호,39.9,39.9,0,  02-2661-2917,커피숍
휴게음식점,2020-11-05,메리제과,"서울특별시 강서구 마곡중앙4로 18, B동 3층 322호 (마곡동)",서울특별시 강서구 마곡동 799-9 B동 3층 322호,35.1,35.1,0,02-1111-1111,커피숍
휴게음식점,2020-11-09,이로운 커피,"서울특별시 강서구 마곡중앙8로 85, 파인스퀘어Ⅱ 1층 101호 (마곡동)",서울특별시 강서구 마곡동 791-9 파인스퀘어Ⅱ 101호,20.21,20.21,0,  02-3665-2522,커피숍
휴게음식점,2020-11-16,이디야 마곡헤리움점,"서울특별시 강서구 마곡중앙5로1길 25, 마곡헤리움2차 1층 108호 (마곡동)",서울특별시 강서구 마곡동 758-3 마곡헤리움2차(지상 1층) 108호,56.02,56.02,0,  02-3662-5550,커피숍
휴게음식점,2020-11-20,와플러스트,"서울특별시 강서구 등촌로13아길 58, 1층 (화곡동)",서울특별시 강서구 화곡동 468-9 (지상 1층) ,25,25,0,02-1111-1111,커피숍
휴게음식점,2020-11-23,파리의부엌,"서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 2층 210호 (마곡동)",서울특별시 강서구 마곡동 758-2 마곡일성트루엘플래닛(지상 1층) 210호,30,30,0,02-1111-1111,커피숍
휴게음식점,2020-11-24,로이커피,"서울특별시 강서구 강서로18길 112, 홍익빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 163-37 홍익빌딩 ,74.62,74.62,0,02-1111-1111,커피숍
휴게음식점,2020-11-26,무드오더,"서울특별시 강서구 곰달래로56길 19, 1층 (화곡동)",서울특별시 강서구 화곡동 788-1 (지상 1층) ,32,32,0,02-1111-1111,커피숍
휴게음식점,2020-11-30,카페HBD,"서울특별시 강서구 방화대로44길 33, 1층 101호 (방화동)",서울특별시 강서구 방화동 182-17 (지상 1층) 101호,39.6,39.6,0,  02-2662-6191,커피숍
휴게음식점,2020-11-30,부엔디아(buendia),"서울특별시 강서구 마곡중앙6로 65, 지투프라자 1층 109호 (마곡동)",서울특별시 강서구 마곡동 796-6 지투프라자(지상 1층) 109호,38.41,38.41,0,  02-6952-8134,커피숍
휴게음식점,2020-12-01,카페프렌즈(CafeFRIENDS),"서울특별시 강서구 강서로 137, 1층 (화곡동)",서울특별시 강서구 화곡동 401-12 (지상 1층) ,103.84,103.84,0,02-1111-1111,커피숍
휴게음식점,2020-12-01,라이크어시네마,"서울특별시 강서구 등촌로 169, 1층 일부 (등촌동)",서울특별시 강서구 등촌동 513-21 1층 일부 ,30,30,0,02-1111-1111,커피숍
휴게음식점,2020-12-07,봉명동내커피 양천구1호점,"서울특별시 강서구 곰달래로 155-1, 1층 (화곡동)",서울특별시 강서구 화곡동 391-55 1층 ,30,30,0,02-1111-1111,커피숍
휴게음식점,2020-12-10,컴포즈커피 우장산역점,"서울특별시 강서구 강서로 261, 연세내외과의원 1층 4호 (내발산동)",서울특별시 강서구 내발산동 723 연세내외과의원 1층 4호,36.33,36.33,0,  02-2693-1555,커피숍
휴게음식점,2020-12-11,아미,"서울특별시 강서구 가로공원로76길 30, A동 1층 101호 (화곡동, 신영베르디움A)",서울특별시 강서구 화곡동 372-18 신영베르디움A 101호,25.41,25.41,0,02-1111-1111,커피숍
휴게음식점,2020-12-16,컴포즈커피 강서힐스테이트점,"서울특별시 강서구 우현로 16, 주경빌딩 1층 102호 (화곡동)",서울특별시 강서구 화곡동 83-23 주경빌딩(지상 1층) 102호,69.06,69.06,0,  02-2604-3163,커피숍
휴게음식점,2020-12-21,컴포즈커피 까치산시장점,"서울특별시 강서구 강서로16길 27, 1층 (화곡동)",서울특별시 강서구 화곡동 340-31 1층 ,41.3,41.3,0,02-1111-1111,커피숍
휴게음식점,2020-12-24,마왕커피 홈앤쇼핑,"서울특별시 강서구 공항대로 150, 홈앤쇼핑사옥 2층 (마곡동)",서울특별시 강서구 마곡동 798 홈앤쇼핑사옥 2층 ,120.94,120.94,0,02-1111-1111,커피숍
휴게음식점,2021-01-04,커피마마,"서울특별시 강서구 양천로47길 12, 마곡 보타닉 투웨니퍼스트 101동 1층 101호 (가양동)",서울특별시 강서구 가양동 257-1 마곡 보타닉 투웨니퍼스트 1층 101동 101호,59.86,59.86,0,  02-3661-4568,커피숍
휴게음식점,2021-01-04,해피팜 카페,"서울특별시 강서구 마곡중앙5로 지하 9, 마곡중앙광장 지하1층 14호 (마곡동)",서울특별시 강서구 마곡동 767-2 마곡중앙광장 14호,33,33,0,  02-3663-6141,커피숍
휴게음식점,2021-01-04,매머드익스프레스 우림블루나인(38호),"서울특별시 강서구 양천로 583, 우림블루나인비즈니스센터 1층 112호 (염창동)",서울특별시 강서구 염창동 240-21 우림블루나인비즈니스센터 112호,14.64,14.64,0,  02-2093-1232,커피숍
휴게음식점,2021-01-04,매머드익스프레스 마곡나루점,"서울특별시 강서구 마곡중앙5로1길 20, 마곡나루역보타닉비즈타워 1층 111호 (마곡동)",서울특별시 강서구 마곡동 757-3 마곡나루역보타닉비즈타워 111호,37.44,37.44,0,  02-6082-0422,커피숍
휴게음식점,2021-01-12,커피면회소 양천향교역점,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 150-1호 (마곡동)",서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 150-1호,21.77,21.77,0,  02-3662-8014,커피숍
휴게음식점,2021-01-18,히든플래닛,"서울특별시 강서구 화곡로21길 52, 1층층 (화곡동)",서울특별시 강서구 화곡동 1035-23 1층 ,72.1,72.1,0,02-1111-1111,커피숍
휴게음식점,2021-01-20,잠바주스 김포점,"서울특별시 강서구 하늘길 233, 골프포트 A동 1층 (공항동)",서울특별시 강서구 공항동 1373-5 골프포트 1층 A동 ,62.7,62.7,0,  02-2665-0805,커피숍
휴게음식점,2021-02-05,ileen(카페알린),"서울특별시 강서구 강서로47길 19, 발산시장 1층 (내발산동)",서울특별시 강서구 내발산동 700 발산시장(지상 1층) ,20,20,0, 070-5208-5485,커피숍
휴게음식점,2021-02-10,cafe 희&희,"서울특별시 강서구 화곡로61길 122, 1층 (등촌동)",서울특별시 강서구 등촌동 663-13 1층 ,69.54,69.54,0,  02-6012-6676,커피숍
휴게음식점,2021-02-18,스타벅스 강서구청사거리점,"서울특별시 강서구 화곡로 350, SJ라벨라 1층 104,105,106,107호 (화곡동)","서울특별시 강서구 화곡동 1111 SJ라벨라 1층 104, 105, 106,107호 ",243,243,0,02-1111-1111,커피숍
휴게음식점,2021-02-19,노니카페,"서울특별시 강서구 양천로14길 37, 1층 103호 (방화동, 신안네트빌1단지)",서울특별시 강서구 방화동 868 신안네트빌1단지 103호,25.92,25.92,0,02-1111-1111,커피숍
휴게음식점,2021-02-22,자작나무,"서울특별시 강서구 화곡로44길 3, 강서파크뷰 투웨니퍼스트 1층 102호 (화곡동)",서울특별시 강서구 화곡동 24-18 강서파크뷰 투웨니퍼스트 102호,54.1,54.1,0,02-1111-1111,커피숍
휴게음식점,2021-02-23,드롭탑 마곡파인스퀘어점,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 1층 A127호 (마곡동)",서울특별시 강서구 마곡동 799-11 파인스퀘어 1층 A127호,40.56,40.56,0,02-1111-1111,커피숍
휴게음식점,2021-02-24,더벤티 개화산역점,"서울특별시 강서구 양천로10길 38, 판매시설2동 105동 1층 106호 (방화동, 신마곡벽산블루밍)",서울특별시 강서구 방화동 904 신마곡벽산블루밍 판매시설2동 105동 106호 ,34.47,34.47,0,  02-2667-0647,커피숍
휴게음식점,2021-02-25,스타벅스 등촌대로점,"서울특별시 강서구 공항대로 543, 1층 104-2,105,106호 (염창동, 센터스퀘어)","서울특별시 강서구 염창동 274-17 센터스퀘어(지상 1층) 104-2.105,106 ",270.73,270.73,0,  02-1522-3232,커피숍
휴게음식점,2021-02-25,꽃밀,"서울특별시 강서구 마곡중앙2로 15, 2층 214호 (마곡동)",서울특별시 강서구 마곡동 799-17 2동 214호,30,30,0,02-1111-1111,커피숍
휴게음식점,2021-03-04,텐퍼센트커피,"서울특별시 강서구 마곡중앙4로 22, 파인스퀘어 A동 1층 112호 (마곡동)",서울특별시 강서구 마곡동 799-11 파인스퀘어 A동 112호,58.48,58.48,0,02-1111-1111,커피숍
휴게음식점,2021-03-05,dearday(디어데이),"서울특별시 강서구 공항대로8길 46, 1층 (공항동)",서울특별시 강서구 공항동 55-116 1층 ,40,40,0,02-1111-1111,커피숍
휴게음식점,2021-03-15,더벤티,"서울특별시 강서구 화곡로 158, 세림빌딩 1층 (화곡동)",서울특별시 강서구 화곡동 1074-17 세림빌딩 1층 ,26.4,26.4,0,02-1111-1111,커피숍
휴게음식점,2021-03-18,서울강서시니어클럽 호호실실 케이터링,"서울특별시 강서구 강서로 지하 262, 우장산역 5호선 지하1층 (화곡동)",서울특별시 강서구 화곡동 1089-3 우장산역 5호선 지하1층 ,44.8,44.8,0,02-1111-1111,커피숍
휴게음식점,2021-03-22,얌얌커피,"서울특별시 강서구 송정로 38, 1층 (공항동)",서울특별시 강서구 공항동 55-36 1층 ,30,30,0, 070-4151-3668,커피숍
휴게음식점,2021-03-24,남대문커피,"서울특별시 강서구 마곡동로3길 6, NY타워 1층 107~108호 (마곡동)","서울특별시 강서구 마곡동 774-11 NY타워, 1층 107~108호 ",183.1,183.1,0,02-1111-1111,커피숍
휴게음식점,2021-03-26,컴포즈커피 등촌3동점,"서울특별시 강서구 공항대로41길 66, 세신등촌종합상가 1층 132호 (등촌동)",서울특별시 강서구 등촌동 698-1 세신등촌종합상가 132호,29.6,29.6,0,  02-3664-5685,커피숍
휴게음식점,2021-03-29,서양콩차,"서울특별시 강서구 강서로 348, 상가1동 102-4호 (내발산동, 우장산힐스테이트)",서울특별시 강서구 내발산동 657 우장산힐스테이트 상가1동 102-4호,23.93,23.93,0,02-1111-1111,커피숍
휴게음식점,2021-03-30,팔공티 (염창점),"서울특별시 강서구 양천로69길 19, 세우빌딩 1층 (염창동)",서울특별시 강서구 염창동 244-15 세우빌딩 1층 ,33.3,33.3,0,  02-3662-4207,커피숍
휴게음식점,2021-03-31,에어리 가든,"서울특별시 강서구 곰달래로25길 5, 1층 (화곡동)",서울특별시 강서구 화곡동 342-45 1층 ,20,20,0,02-1111-1111,커피숍
휴게음식점,2021-03-31,앤덴커피,"서울특별시 강서구 공항대로 195, 힐스테이트에코동익 1층 122호 (마곡동)",서울특별시 강서구 마곡동 773-3 힐스테이트에코동익 122호,40.92,40.92,0,  02-6014-6601,커피숍
휴게음식점,2021-04-05,이크 케이크(EEK CAKE),"서울특별시 강서구 공항대로 190, 푸리마타워 5층 514호 (마곡동)",서울특별시 강서구 마곡동 799-2 푸리마타워 514호,33,33,0,02-1111-1111,커피숍
휴게음식점,2021-04-06,모닐이네 하우스,"서울특별시 강서구 양천로 344, 마곡센트럴대방디엠시티오피스텔 1층 113호 (마곡동)",서울특별시 강서구 마곡동 776-2 마곡센트럴대방디엠시티오피스텔 1층 113호,33.73,33.73,0,02-1111-1111,커피숍
휴게음식점,2021-04-09,커피체리,"서울특별시 강서구 마곡중앙8로5길 11, 마곡파인스퀘어Ⅲ 1층 106호 (마곡동)",서울특별시 강서구 마곡동 791-5 마곡파인스퀘어Ⅲ 106호,26.28,26.28,0,02-1111-1111,커피숍
휴게음식점,2021-04-19,드디어커피 마곡점,"서울특별시 강서구 강서로 447, 미르웰플러스오피스텔 1층 112호 (마곡동)","서울특별시 강서구 마곡동 784-4 미르웰플러스오피스텔, 1층 112호",41.42,41.42,0,02-1111-1111,커피숍
휴게음식점,2021-04-19,담다,"서울특별시 강서구 마곡중앙로 59-11, 엠비즈타워 1층 107호 (마곡동)",서울특별시 강서구 마곡동 798-8 엠비즈타워 107호,44.64,44.64,0,02-1111-1111,커피숍
휴게음식점,2021-04-26,THE LILY 더릴리,"서울특별시 강서구 강서로 38, 1층 (화곡동)",서울특별시 강서구 화곡동 342-58 (지상 1층) ,55,55,0,02-1111-1111,커피숍
휴게음식점,2021-04-26,이디야커피 내발산점,"서울특별시 강서구 강서로 304, 영종빌딩 1층 1,2,3호 (내발산동)","서울특별시 강서구 내발산동 677-11 영종빌딩, 1층 1,2,3호 ",103,67.2,35.8,02-1111-1111,커피숍
휴게음식점,2021-04-27,파파인(PAPAIN),"서울특별시 강서구 마곡중앙1로 10, 1층 119호 (마곡동)",서울특별시 강서구 마곡동 798-17 119호,28.61,28.61,0,02-1111-1111,커피숍
휴게음식점,2021-05-03,주니아 마곡점,"서울특별시 강서구 마곡중앙1로 10, 1층 121호 (마곡동)",서울특별시 강서구 마곡동 798-17 121호,44.4,44.4,0,  02-6449-1102,커피숍
휴게음식점,2021-05-03,팝잇 커피브런치디저트분식,"서울특별시 강서구 화곡로24길 44, 1층 2호 (화곡동)",서울특별시 강서구 화곡동 1085-23 (지상 1층) 2호,17.36,17.36,0,02-1111-1111,커피숍
휴게음식점,2021-05-03,체르보,"서울특별시 강서구 화곡로 176-17, 2층 201호 (화곡동, 태민빌딩)",서울특별시 강서구 화곡동 143-40 태민빌딩 2층 201호,18,18,0,02-1111-1111,커피숍
휴게음식점,2021-05-04,쉬즈베이글 화곡점,"서울특별시 강서구 화곡로 196, 1층 102호 (화곡동)",서울특별시 강서구 화곡동 109-16 102호,27,27,0,02-1111-1111,커피숍
휴게음식점,2021-05-06,카페인중독 화곡점,"서울특별시 강서구 까치산로4길 65, 1층 (화곡동)",서울특별시 강서구 화곡동 102-12 (지상 1층) ,28,28,0,02-1111-1111,커피숍
휴게음식점,2021-05-06,매머드커피 익스프레스 양천향교역점,"서울특별시 강서구 강서로 455, 마곡경동미르웰 101동 1층 117호 (마곡동)",서울특별시 강서구 마곡동 784-2 마곡경동미르웰 1층 101동 117호,43.05,43.05,0,  02-3665-4069,커피숍
휴게음식점,2021-05-07,오우야 에스프레소바 마곡나루점,"서울특별시 강서구 마곡중앙로 161-22, 마곡일성트루엘플래닛 1층 117호 (마곡동)",서울특별시 강서구 마곡동 758-2 마곡일성트루엘플래닛 117호,33.71,33.71,0,02-1111-1111,커피숍
휴게음식점,2021-05-10,앵글드(Angled),"서울특별시 강서구 양천로10길 38, 상가103동 1층 101,102호 (방화동, 신마곡벽산블루밍)","서울특별시 강서구 방화동 904 신마곡벽산블루밍 상가103동101,102호 ",58,58,0,02-1111-1111,커피숍
휴게음식점,2021-05-11,카페 비토,"서울특별시 강서구 화곡로 416, 가양역 더스카이밸리5차 지식산업센터 1층 132-1호 (등촌동)",서울특별시 강서구 등촌동 628-9 가양역 더스카이밸리5차 지식산업센터 132-1호,33.6,33.6,0,  02-2109-1000,커피숍
휴게음식점,2021-05-14,투썸플레이스 발산W타워점,"서울특별시 강서구 공항대로 222, 발산W타워 1층 101~102호 (마곡동)",서울특별시 강서구 마곡동 800-4 발산W타워 101~102호 ,134.4,134.4,0,  02-6954-7735,커피숍
휴게음식점,2021-05-14,미미쥬빌레,"서울특별시 강서구 강서로16길 35, 1층 102호 (화곡동)",서울특별시 강서구 화곡동 340-27 1층 102호,12,12,0,02-1111-1111,커피숍
휴게음식점,2021-05-14,컴포즈커피 화곡우장초점,"서울특별시 강서구 화곡로 274, 크라운뷰, 크라운타워 1층 102호 (화곡동)","서울특별시 강서구 화곡동 982-17 크라운뷰, 크라운타워 102호",36.27,36.27,0,02-1111-1111,커피숍
휴게음식점,2021-05-14,테베르 베이크,"서울특별시 강서구 마곡중앙6로 21, 이너매스마곡Ⅰ 1층 122호 (마곡동)",서울특별시 강서구 마곡동 771-4 이너매스마곡Ⅰ 122호,35.2,35.2,0, 070-7537-2394,커피숍
휴게음식점,2021-05-14,칠백상회(카페700),"서울특별시 강서구 곰달래로 104, 기룡빌딩 3층 (화곡동)",서울특별시 강서구 화곡동 918-21 기룡빌딩 3층 ,13.86,13.86,0,02-1111-1111,커피숍
휴게음식점,2021-05-14,원카페,"서울특별시 강서구 월정로30나길 36, 1층층 (화곡동)",서울특별시 강서구 화곡동 362-170 1층 ,18,18,0,02-1111-1111,커피숍
휴게음식점,2021-05-18,더플롯커피,"서울특별시 강서구 마곡중앙6로 45, 리더스퀘어마곡 1층 111호 (마곡동)",서울특별시 강서구 마곡동 772-5 리더스퀘어마곡 111호,41.6,41.6,0, 070-8778-7076,커피숍
